smiles,scaffold,logP,tPSA,QED
Cc1noc(C)c1OC(=O)NCc1cc(N)cn1CC(C)C,O=C(NCc1ccc[nH]1)Oc1cnoc1,2.61974,95.31,0.884982297
CCc1noc(CC)c1CC(=O)Nc1ccc(Cl)c(C(N)=O)c1,O=C(Cc1cnoc1)Nc1ccccc1,2.7329,98.22,0.84747548
NC(=O)c1ccncc1NC(=O)Nc1ccc(Cl)cc1,O=C(Nc1ccccc1)Nc1cccnc1,2.4779,97.11,0.809753342
COc1ccccc1-n1nnc(C#N)c1NCCCCC#N,c1ccc(-n2ccnn2)cc1,2.25336,99.55,0.786539516
Cc1noc(NC(=O)Nc2ccnn2-c2ccccc2C)n1,O=C(Nc1ncno1)Nc1ccnn1-c1ccccc1,2.51614,97.87,0.77387648
Cc1ccccc1NC(=O)CCSc1ncnc(N)c1C,O=C(CCSc1ccncn1)Nc1ccccc1,2.79654,80.9,0.655445742
Cc1cc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)ccc1OC(F)F,O=C(Nc1ccccc1)c1ccccc1,2.49612,98.49,0.859769782
Cc1ccc(NC(=O)CSc2ncc(C#N)c(N)n2)c(C)c1,O=C(CSc1ncccn1)Nc1ccccc1,2.27812,104.69,0.662499201
Cc1ccc(NC(=O)CCc2nc(-c3cccnc3)no2)c(C)n1,O=C(CCc1nc(-c2cccnc2)no1)Nc1cccnc1,2.71474,93.8,0.775622942
Cc1noc(C)c1S(=O)(=O)Nc1ccc2ncoc2c1C,O=S(=O)(Nc1ccc2ncoc2c1)c1cnoc1,2.54186,98.23,0.798078083
Cc1cc(O)ccc1NC(=O)CC(C#N)CCC#N,c1ccccc1,2.47278,96.91,0.791595377
NC(=O)c1csc(NC(=O)Nc2ccccc2Cl)n1,O=C(Nc1ccccc1)Nc1nccs1,2.5394,97.11,0.811575264
Cc1ccc(-c2nc(N)nc(C)c2C(=O)CC#N)cc1,c1ccc(-c2ccncn2)cc1,2.43902,92.66,0.861094013
CCS(=O)(=O)c1ccccc1C(=O)Nc1ccc(N)cc1OC,O=C(Nc1ccccc1)c1ccccc1,2.3233,98.49,0.817730117
CCS(=O)(=O)c1ccc(C(=O)Nc2cccc(NC(C)=O)c2)cc1,O=C(Nc1ccccc1)c1ccccc1,2.6909,92.34,0.870444832
Cc1ccc(NC(=O)c2ccc(NC(N)=O)cc2)c(C)n1,O=C(Nc1cccnc1)c1ccccc1,2.44134,97.11,0.807068946
Cc1cc(N)nc(SCC(=O)Nc2sccc2C#N)n1,O=C(CSc1ncccn1)Nc1cccs1,2.0312,104.69,0.66123212
COc1ccc(NC(=O)Nc2ccc3c(c2)oc(=O)n3C)cc1OC,O=C(Nc1ccccc1)Nc1ccc2[nH]c(=O)oc2c1,2.7927,94.73,0.75945558
CCCNC(=O)c1ccc(Nc2ncc(C#N)cc2N)cc1,c1ccc(Nc2ccccn2)cc1,2.41888,103.83,0.785506575
Cc1nonc1NC(=O)Nc1cc(Cl)ccc1O,O=C(Nc1ccccc1)Nc1cnon1,2.38102,100.28,0.726156977
CC(C)(C)CC(O)CCNC(=O)c1cc(-c2ccno2)on1,c1cc(-c2ccno2)on1,2.2466,101.39,0.84838961
COc1ccc(Nc2ncnc(N)c2N)c(Cl)c1C,c1ccc(Nc2ccncn2)cc1,2.35502,99.08,0.797494693
CCCCC(=O)Nc1ccc(S(=O)(=O)Nc2ccon2)cc1,O=S(=O)(Nc1ccon1)c1ccccc1,2.6041,101.3,0.815269185
COc1ccc(C)cc1-c1cc(C(=O)Nc2ccc(C#N)cn2)nn1C,O=C(Nc1ccccn1)c1cc(-c2ccccc2)[nH]n1,2.9231,92.83,0.783124473
CC(=O)Nc1ccc(NC(=O)COc2ccccc2C#N)cc1,O=C(COc1ccccc1)Nc1ccccc1,2.53418,91.22,0.887548428
Cc1noc(C)c1NC(=O)C(C)Sc1ccc(N)nc1,O=C(CSc1cccnc1)Nc1cnoc1,2.38794,94.04,0.840245733
CCc1noc(C(C)NC(=O)c2ccc(NC(=O)C(C)C)cc2)n1,O=C(NCc1ncno1)c1ccccc1,2.7175,97.12,0.848531086
COc1ccccc1Nc1ncnc(N(C)CCC#N)c1N,c1ccc(Nc2ccncn2)cc1,2.16088,100.09,0.84238247
CC(C)(C)c1nnc(NC(=O)c2nc3ccccc3o2)o1,O=C(Nc1nnco1)c1nc2ccccc2o1,2.7606,94.05,0.77802587
CC(=O)Nc1ccc(SCC(=O)Nc2cccc(C#N)c2)nc1,O=C(CSc1ccccn1)Nc1ccccc1,2.64248,94.88,0.823680129
Nc1ncc(Sc2ccc(Br)cc2N)c(N)n1,c1ccc(Sc2cncnc2)cc1,2.1369,103.84,0.733980857
CC1(c2ncnc(Nc3ncccc3C#N)c2N)CC1,c1ccc(Nc2cc(C3CC3)ncn2)nc1,2.12058,100.51,0.882062861
CCCc1noc(C(C)Sc2ncc(C#N)cc2N)n1,c1ccc(SCc2ncno2)nc1,2.72428,101.62,0.844052567
COc1ccc(NC(=O)NC(C)C(=O)Nc2ccnn2C(C)C)cc1,O=C(CNC(=O)Nc1ccccc1)Nc1ccn[nH]1,2.6213,97.28,0.749507999
CC(C)c1cc(CNC(=O)c2cc(Cl)cc(S(N)(=O)=O)c2)c[nH]1,O=C(NCc1cc[nH]c1)c1ccccc1,2.3689,105.05,0.766154626
CCCCN(CC)C(=O)Nc1ccc(-c2n[nH]c(=O)n2CC)cc1OC,O=c1[nH]nc(-c2ccccc2)[nH]1,2.9208,92.25,0.756015193
Cc1cc(=O)oc2ccc(NC(=O)C(C)NC(=O)c3ccco3)cc12,O=C(CNC(=O)c1ccco1)Nc1ccc2oc(=O)ccc2c1,2.45142,101.55,0.710448417
COc1ccc(NC(=O)Nc2c[nH]nc2C(C)=O)cc1Cl,O=C(Nc1ccccc1)Nc1cn[nH]c1,2.9183,96.11,0.756571738
Cc1ccc(C(=O)Nc2nonc2NC(=O)CC(C)C)s1,O=C(Nc1cnon1)c1cccs1,2.67642,97.12,0.88471726
Cc1nc(CNC(=O)Nc2ccc(Cl)cc2C(N)=O)cs1,O=C(NCc1cscn1)Nc1ccccc1,2.52552,97.11,0.805697807
Cc1noc(-c2nnsc2C(=O)Nc2ccc3c(c2)COC3)n1,O=C(Nc1ccc2c(c1)COC2)c1snnc1-c1ncno1,2.17902,103.03,0.785138148
Cc1ccc(NC(=O)c2cc(C)c(C)c(S(N)(=O)=O)c2)c(C)c1,O=C(Nc1ccccc1)c1ccccc1,2.81998,89.26,0.905445803
CC(C)c1ccccc1NC(=O)c1onc(C#N)c1N,O=C(Nc1ccccc1)c1ccno1,2.50418,104.94,0.890976358
COc1ccc(NC(=O)c2cnc(NC(C)C)nc2N)cc1,O=C(Nc1ccccc1)c1cncnc1,2.14,102.16,0.781671749
COc1ccc(NC(=O)Nc2nnc(CCC#N)s2)cc1,O=C(Nc1ccccc1)Nc1nncs1,2.64688,99.93,0.884078344
CCCOc1ccccc1NC(=O)c1ccc(S(N)(=O)=O)cc1,O=C(Nc1ccccc1)c1ccccc1,2.3751,98.49,0.847006107
Cc1nc(-c2ccccc2)n(CC(=O)Nc2ccc(C#N)cc2)n1,O=C(Cn1ncnc1-c1ccccc1)Nc1ccccc1,2.7639,83.6,0.801690525
N#CCCN(C(=O)CSc1ncn[nH]1)c1ccc(Cl)cc1O,O=C(CSc1ncn[nH]1)Nc1ccccc1,2.20268,105.9,0.782603008
CCCCc1nnc(NC(=O)c2ccc(NS(C)(=O)=O)cc2)s1,O=C(Nc1nncs1)c1ccccc1,2.5045,101.05,0.795390867
N#CCSc1nnc(NC(=O)NC2CCCCC2)s1,O=C(Nc1nncs1)NC1CCCCC1,2.60798,90.7,0.658219588
Cc1nnc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)o1,O=C(Nc1ccccc1)c1ccc(NC(=O)c2nnco2)cc1,2.88262,97.12,0.769525322
Cc1cc(C(=O)Nc2nnc(-c3ccccc3C)o2)no1,O=C(Nc1nnc(-c2ccccc2)o1)c1ccon1,2.59374,94.05,0.794006897
COC(=O)c1ccc(NC(=O)NCc2c(C)noc2C)c(C)c1,O=C(NCc1cnoc1)Nc1ccccc1,2.70816,93.46,0.845670433
CC(C)CCNC(=O)c1ccc(NC(=O)c2ncco2)o1,O=C(Nc1ccco1)c1ncco1,2.2958,97.37,0.850644831
CC(=O)Nc1cccc(S(=O)(=O)Nc2ccccc2C#N)c1,O=S(=O)(Nc1ccccc1)c1ccccc1,2.31748,99.06,0.904028724
COc1ccc(C#N)cc1NC(=O)c1ccccc1-c1nnnn1C,O=C(Nc1ccccc1)c1ccccc1-c1nnn[nH]1,2.00968,105.72,0.782120757
COc1ccc(-c2nnc(NC(=O)c3ccco3)o2)cc1OC,O=C(Nc1nnc(-c2ccccc2)o1)c1ccco1,2.5991,99.62,0.772021343
COc1cccc(NC(=O)C(C)OC(=O)c2ccc(OCC#N)cc2)c1,O=C(COC(=O)c1ccccc1)Nc1ccccc1,2.78158,97.65,0.767965402
N#CCCC(=O)Nc1ccc(Sc2ncccc2C#N)nc1,c1ccc(Sc2ccccn2)nc1,2.74176,102.46,0.910584797
NS(=O)(=O)c1ccc(NC(=O)c2ccc3ccccc3n2)cc1,O=C(Nc1ccccc1)c1ccc2ccccc2n1,2.1345,102.15,0.76898513
CCc1nnc(NC(=O)c2csc(Nc3ccccn3)n2)s1,O=C(Nc1nncs1)c1csc(Nc2ccccn2)n1,2.9479,92.69,0.746029978
COc1ccc(-c2csc3nc(N)c(C#N)cc23)cc1O,c1ccc(-c2csc3ncccc23)cc1,3.13138,92.16,0.757773801
NC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2N)cc1,O=C(Nc1ccccc1)c1ccccc1,2.2734,98.21,0.755928663
CCOC(=O)c1c(C)[nH]c(C(=O)Nc2cc(C)on2)c1C,O=C(Nc1ccon1)c1ccc[nH]1,2.35696,97.22,0.842663027
CC(C)c1oc(C(=O)Nc2ccc3nn[nH]c3c2)cc1CN1CCOCC1,O=C(Nc1ccc2nn[nH]c2c1)c1cc(CN2CCOCC2)co1,2.7588,96.28,0.717842022
COC(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(OC)c(O)c1,O=S(=O)(Nc1ccccc1)c1ccccc1,2.6416,101.93,0.783215357
CCCn1nnnc1SC(C)C(=O)Nc1cccc(C#N)c1C,O=C(CSc1nnn[nH]1)Nc1ccccc1,2.3825,96.49,0.816884979
CCNC(=O)c1cccc(NC(=O)c2sc(C)nc2C#N)c1,O=C(Nc1ccccc1)c1cncs1,2.3252,94.88,0.905096417
CCc1nnc(NC(=O)CSc2nc(C)cc(C)c2C#N)s1,O=C(CSc1ccccn1)Nc1nncs1,2.71482,91.56,0.845932243
CCCNC(=O)c1ccc(NC(=O)c2ccc(S(=O)(=O)CC)cc2)cc1,O=C(Nc1ccccc1)c1ccccc1,2.8723,92.34,0.77935146
N#CCCN(C(=O)CCOc1ccccc1C#N)c1ccccn1,O=C(CCOc1ccccc1)Nc1ccccn1,2.66906,90.01,0.782016353
COc1ccccc1NC(=O)Oc1cc(N)cnc1OC,O=C(Nc1ccccc1)Oc1cccnc1,2.2919,95.7,0.896162928
COC(=O)c1ccc(NC(=O)C(C)Oc2ccccc2C#N)cn1,O=C(COc1ccccc1)Nc1cccnc1,2.14588,101.31,0.845206834
CCOC(=O)Nc1ccc(C(=O)NCc2ccc(OC)nc2)cc1,O=C(NCc1cccnc1)c1ccccc1,2.5886,89.55,0.850039916
COC(=O)Cc1csc(NC(=O)Nc2ccc(C#N)cc2)n1,O=C(Nc1ccccc1)Nc1nccs1,2.37428,104.11,0.842674132
COc1ccc(S(=O)(=O)Nc2ccc(NC(=O)C(C)C)cc2)cn1,O=S(=O)(Nc1ccccc1)c1cccnc1,2.4855,97.39,0.834875227
NC(=O)NCc1ccc(NC(=O)c2cncc(Br)c2)cc1,O=C(Nc1ccccc1)c1cccnc1,2.2647,97.11,0.789846432
COc1ccc(C(=O)Nc2ccc3c(c2)OC(C)(C)O3)cc1OCC(N)=O,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1,2.3189,109.11,0.805384372
CC(C)C(C)Nc1ncnc(NCC2CCCO2)c1C#N,c1cc(NCC2CCCO2)ncn1,2.39558,82.86,0.836417716
CC(=O)Nc1nc(SCc2ncc(C#N)s2)oc1C,c1coc(SCc2nccs2)n1,2.5619,91.81,0.871203241
Cc1noc(-c2ccco2)c1C(=O)NCC(=O)Nc1ccccc1,O=C(CNC(=O)c1cnoc1-c1ccco1)Nc1ccccc1,2.61152,97.37,0.751276077
NC(=O)c1ccccc1NC(=O)c1cc(Cl)ccc1N,O=C(Nc1ccccc1)c1ccccc1,2.2734,98.21,0.755928663
Cc1n[nH]c(C)c1S(=O)(=O)Nc1ccc(C(=O)C(C)C)cc1F,O=S(=O)(Nc1ccccc1)c1cn[nH]c1,2.80514,91.92,0.819442195
CN(CCO)C(=O)Nc1ccc(F)c(NC(=O)OC(C)(C)C)c1,c1ccccc1,2.6287,90.9,0.792659785
CCC(CC)C(=O)NCC(=O)Nc1nnc(-c2ccco2)s1,c1coc(-c2nncs2)c1,2.289,97.12,0.814882795
CC(=O)Nc1ccc(NC(=O)CSc2nc(C(C)C)n[nH]2)cc1,O=C(CSc1ncn[nH]1)Nc1ccccc1,2.6173,99.77,0.705687736
Cc1nc(C2CCCN2C(=O)NCc2ccc(NC(N)=O)cc2)cs1,O=C(NCc1ccccc1)N1CCCC1c1cscn1,2.98882,100.35,0.782080456
CCOC(=O)c1noc(N)c1COc1ccc(C)cc1OC,c1ccc(OCc2cnoc2)cc1,2.32952,96.81,0.817851231
COc1ccc(Cl)cc1NC(=O)NCc1c(C)nc(C)[nH]c1=O,O=C(NCc1cnc[nH]c1=O)Nc1ccccc1,2.37044,96.11,0.798230201
CC(=O)Nc1ccc(NC(=O)c2cc(Cl)ccc2OCCO)nc1,O=C(Nc1ccccn1)c1ccccc1,2.3168,100.55,0.742659608
N#Cc1cccc(NS(=O)(=O)c2ccc3cnoc3c2)c1,O=S(=O)(Nc1ccccc1)c1ccc2cnoc2c1,2.50028,95.99,0.801170111
Cc1nc(C2CCN(C(=O)c3cc(-c4coc(C)c4)[nH]n3)CC2)n[nH]1,O=C(c1cc(-c2ccoc2)[nH]n1)N1CCC(c2nc[nH]n2)CC1,2.42444,103.7,0.761872012
CCOC(=O)c1ccc(CNC(=O)Nc2cnoc2CC)cc1,O=C(NCc1ccccc1)Nc1cnoc1,2.7354,93.46,0.799018938
NC(=O)c1ccc(Cl)cc1NC(=O)CNC(=O)c1ccccc1Cl,O=C(CNC(=O)c1ccccc1)Nc1ccccc1,2.4608,101.29,0.757667972
N#Cc1cc(Cl)ccc1NC(=O)c1nccnc1N,O=C(Nc1ccccc1)c1cnccn1,1.83618,104.69,0.8684091
CCOC(=O)c1snc(-c2cc(Br)ccc2O)c1N,c1ccc(-c2ccsn2)cc1,3.0371,85.44,0.836977553
CCc1noc(CC)c1CNC(=O)Nc1ccnn1-c1nccs1,O=C(NCc1cnoc1)Nc1ccnn1-c1nccs1,2.7633,97.87,0.715024598
NC(=O)c1ccc(NC(=O)c2ccc(NC(=O)C3CC3)cc2)cc1,O=C(Nc1ccccc1)c1ccc(NC(=O)C2CC2)cc1,2.3863,101.29,0.787064181
Nc1noc(-c2ccccc2)c1C(=O)Nc1ccccn1,O=C(Nc1ccccn1)c1cnoc1-c1ccccc1,2.5711,94.04,0.768561221
Cc1cc(C(=O)NCc2nc(-c3ccco3)no2)n(C(C)C)n1,O=C(NCc1nc(-c2ccco2)no1)c1ccn[nH]1,2.34542,98.98,0.775570642
COc1cccc(NC(=O)Nc2ccc(C(N)=O)cc2)c1OC,O=C(Nc1ccccc1)Nc1ccccc1,2.4467,102.68,0.788169838
COc1ccc(OC)c(NC(=O)Cc2c(C)noc2C(C)C)c1N,O=C(Cc1cnoc1)Nc1ccccc1,2.88702,99.61,0.788568276
Cc1cnc(NC(=O)CCc2nc(-c3cccnc3)no2)s1,O=C(CCc1nc(-c2cccnc2)no1)Nc1nccs1,2.46782,93.8,0.777031121
CS(=O)(=O)Nc1ccc(C(=O)Nc2ncc(Cl)cc2Cl)cn1,O=C(Nc1ccccn1)c1cccnc1,2.4072,101.05,0.870970227
CCC(CC)c1cc(NC(=O)c2nnc(NC)cc2C)[nH]n1,O=C(Nc1ccn[nH]1)c1cccnn1,2.70572,95.59,0.762199349
COc1ccc(NC(=O)c2ccccc2NC(C)=O)cc1NC(C)=O,O=C(Nc1ccccc1)c1ccccc1,2.8643,96.53,0.778906851
Cc1cc(C)nc(NC(=O)c2ccc(S(N)(=O)=O)c(Cl)c2)c1,O=C(Nc1ccccn1)c1ccccc1,2.25154,102.15,0.894713676
N#Cc1cccnc1NC(=O)Nc1nc2ccccc2o1,O=C(Nc1ccccn1)Nc1nc2ccccc2o1,2.73848,103.84,0.750125957
Nc1ccc(Cl)cc1NC(=O)c1cccnc1N,O=C(Nc1ccccc1)c1cccnc1,2.1517,94.03,0.722998389
CC(=O)Nc1cc(NC(=O)CCNc2ncc(Cl)cn2)ccc1F,O=C(CCNc1ncccn1)Nc1ccccc1,2.6682,96.01,0.74320453
COC(=O)c1ccc(S(=O)(=O)Nc2ccccc2CC#N)cc1,O=S(=O)(Nc1ccccc1)c1ccccc1,2.34008,96.26,0.84885543
Cc1noc(CSc2nc(CCC#N)ccc2C#N)n1,c1ccc(SCc2ncno2)nc1,2.39318,99.39,0.7773315
CCCNC(=O)C1(NC(=O)c2cc(CC)nc3oncc23)CCCC1,O=C(NC1CCCC1)c1ccnc2oncc12,2.354,97.12,0.838237198
CC(=O)Nc1ccc(NC(=O)c2ccccc2Cl)cc1C(N)=O,O=C(Nc1ccccc1)c1ccccc1,2.6496,101.29,0.802218826
CCCNC(=O)c1ccc(NC(=O)c2ccccc2OCC#N)cc1,O=C(Nc1ccccc1)c1ccccc1,2.98108,91.22,0.81235196
COc1ccc(NC(=O)Nc2ccc(C(N)=O)cc2)cc1,O=C(Nc1ccccc1)Nc1ccccc1,2.4381,93.45,0.804976172
CC(=O)c1cccc(NC(=O)NCc2cccc(C(N)=O)c2)c1,O=C(NCc1ccccc1)Nc1ccccc1,2.3098,101.29,0.738389508
O=C(Nc1ccc(Cl)cc1Cl)c1nc(-c2cnccn2)no1,O=C(Nc1ccccc1)c1nc(-c2cnccn2)no1,3.0857,93.8,0.789841956
COC(=O)c1ccc(NC(=O)Nc2ccccc2)cc1N,O=C(Nc1ccccc1)Nc1ccccc1,2.6994,93.45,0.596731673
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2C#N)cc1F,O=S(=O)(Nc1ccccc1)c1ccccc1,2.45658,99.06,0.897482424
COc1ccc(C(C)=O)cc1NC(=O)Nc1cnoc1C,O=C(Nc1ccccc1)Nc1cnoc1,2.83822,93.46,0.84401356
CCc1noc(CC)c1CNC(=O)c1c(C)[nH]c(C(=O)OC)c1C,O=C(NCc1cnoc1)c1cc[nH]c1,2.46094,97.22,0.791513185
Cc1noc(COc2ccc(C(=O)NCCC3CCCC3)cc2O)n1,O=C(NCCC1CCCC1)c1ccc(OCc2ncno2)cc1,2.97272,97.48,0.800501306
COc1ccccc1NC(=O)CSc1nc(N)ncc1Cl,O=C(CSc1ccncn1)Nc1ccccc1,2.4516,90.13,0.648284741
Cc1nc2ccc(C=Cc3nnc(NC(N)=O)s3)cc2s1,C(=Cc1nncs1)c1ccc2ncsc2c1,3.11722,93.79,0.775753327
CC(C)(C)n1nccc1NC(=O)c1cc(-c2ccco2)[nH]n1,O=C(Nc1ccn[nH]1)c1cc(-c2ccco2)[nH]n1,2.8735,88.74,0.777936362
COC(=O)c1ccc(NC(=O)c2cc(CNC(C)=O)c(C)o2)cc1C,O=C(Nc1ccccc1)c1ccco1,2.57144,97.64,0.812559618
Cc1ccc(-c2nnc(SCC(=O)Nc3ccon3)o2)o1,O=C(CSc1nnc(-c2ccco2)o1)Nc1ccon1,2.35682,107.19,0.715663011
N#CCCOc1cccc(NC(=O)COC2CCCCC2)c1N,O=C(COC1CCCCC1)Nc1ccccc1,2.84908,97.37,0.595063651
Cc1cc(NC(=O)C2CCCC2)ccc1NC(=O)NC(C)C(N)=O,O=C(Nc1ccccc1)C1CCCC1,2.11902,113.32,0.66198446
Cc1noc(C)c1CC(=O)Nc1nnc(SCC#N)s1,O=C(Cc1cnoc1)Nc1nncs1,1.93982,104.7,0.664295751
Cc1oc(-c2ccco2)nc1CS(=O)(=O)c1ccccc1O,O=S(=O)(Cc1coc(-c2ccco2)n1)c1ccccc1,2.92252,93.54,0.794383035
CCc1nnc(NC(=O)CSc2nnc(C3CCC3)o2)s1,O=C(CSc1nnc(C2CCC2)o1)Nc1nncs1,2.4818,93.8,0.815285048
NC(=O)c1ccccc1NC(=O)Nc1ccncc1Cl,O=C(Nc1ccccc1)Nc1ccncc1,2.4779,97.11,0.809753342
N#Cc1ccc(NC(=O)Cc2nc(-c3ccco3)no2)cc1,O=C(Cc1nc(-c2ccco2)no1)Nc1ccccc1,2.38248,104.95,0.791598815
COc1ccc(NC(=O)CSc2n[nH]cc2C#N)cc1,O=C(CSc1cc[nH]n1)Nc1ccccc1,2.02078,90.8,0.821326707
Cc1cccc(C)c1NC(=O)CSc1ncc(C#N)c(N)n1,O=C(CSc1ncccn1)Nc1ccccc1,2.27812,104.69,0.662499201
Cc1cnccc1NC(=O)c1ccc(NC(=O)C(C)C#N)cc1,O=C(Nc1ccncc1)c1ccccc1,2.7405,94.88,0.907520505
Cc1ccc(S(=O)(=O)Nc2ccc(C(N)=O)cc2)cc1OCC1CC1,O=S(=O)(Nc1ccccc1)c1cccc(OCC2CC2)c1,2.68352,98.49,0.79288178
CCOc1ccc(OCC)c(NS(=O)(=O)c2ccc(C#N)cc2)n1,O=S(=O)(Nc1ccccn1)c1ccccc1,2.55148,101.31,0.825749845
COc1ccc(NC(=O)CCc2noc(C)n2)cc1NC(C)=O,O=C(CCc1ncon1)Nc1ccccc1,1.91632,106.35,0.84244332
CCCCC(C#N)NC(=O)Nc1ccc(C#N)cc1OC,c1ccccc1,2.77076,97.94,0.839613977
Cc1nc(SCC(=O)Nc2nonc2C)nc(SC(C)C)n1,O=C(CSc1ncncn1)Nc1cnon1,2.10274,106.69,0.790844874
CCC(C)NC(=O)CNC(=O)c1cc(-c2c(C)noc2C)nn1C(C)C,c1cc(-c2cnoc2)n[nH]1,2.38034,102.05,0.788174668
N#Cc1nc(N)nc2c1cnn2-c1cccc(Cl)c1Cl,c1ccc(-n2ncc3cncnc32)cc1,2.57618,93.41,0.745440225
CC(NC(=O)c1cccc(NC(=O)c2ncccn2)c1)c1ccccn1,O=C(NCc1ccccn1)c1cccc(NC(=O)c2ncccn2)c1,2.6149,96.87,0.739356594
CCOC(=O)c1c(C)oc(C(=O)Nc2ccon2)c1CC,O=C(Nc1ccon1)c1ccco1,2.56742,94.57,0.850938259
CCc1ccc(C(=O)CCC(=O)Nc2ncc(C#N)s2)o1,O=C(CCC(=O)c1ccco1)Nc1nccs1,2.77178,95.99,0.827644402
COc1ccc(C(=O)Nc2ccc(C(N)=O)cc2)c(OC)c1OC,O=C(Nc1ccccc1)c1ccccc1,2.0636,99.88,0.844311093
Cc1ccc(NC(=O)c2cccc(NS(N)(=O)=O)c2)cc1Cl,O=C(Nc1ccccc1)c1ccccc1,2.51612,101.29,0.797186269
CCOC(=O)c1ccoc1NC(=O)Nc1nccs1,O=C(Nc1ccco1)Nc1nccs1,2.5568,93.46,0.839892548
CCOc1cc(C2CCCC(C)N2C(=O)c2ccc(=O)[nH]c2)oc1N,O=C(c1ccc(=O)[nH]c1)N1CCCCC1c1ccco1,2.7047,101.56,0.886931683
Cc1ccc(NS(=O)(=O)c2ccc(N)cc2C)cc1N,O=S(=O)(Nc1ccccc1)c1ccccc1,2.26864,98.21,0.75539347
Cc1nc(-c2ncc(C(=O)NC(C)c3ccco3)c(C)n2)co1,O=C(NCc1ccco1)c1cnc(-c2cocn2)nc1,2.83244,94.05,0.795768827
COC(=O)c1ccc(NC(=O)Nc2cccnc2)cc1O,O=C(Nc1ccccc1)Nc1cccnc1,2.2178,100.55,0.751373084
N#Cc1ccc(NC(=O)CSc2nnnn2C2CCCC2)cc1,O=C(CSc1nnnn1C1CCCC1)Nc1ccccc1,2.39068,96.49,0.846561445
Cc1cc(C(=O)Nc2ccc(NC(=O)C3CC3)c(C)c2)[nH]n1,O=C(Nc1ccc(NC(=O)C2CC2)cc1)c1ccn[nH]1,2.62734,86.88,0.81057448
CCOc1ccc(NC(=O)CSc2nc(C)cc(N)n2)cc1OC,O=C(CSc1ncccn1)Nc1ccccc1,2.50532,99.36,0.585603836
O=C(NCc1ccco1)Nc1ccc(Oc2ncccn2)nc1,O=C(NCc1ccco1)Nc1ccc(Oc2ncccn2)nc1,2.5786,102.17,0.750519504
Cc1cc(NC(=O)C2CCN(C(=O)Nc3ccccn3)CC2)no1,O=C(Nc1ccon1)C1CCN(C(=O)Nc2ccccn2)CC1,2.26062,100.36,0.899381614
COc1ccc(Cl)cc1-c1ccc(-c2nonc2N)o1,c1ccc(-c2ccc(-c3cnon3)o2)cc1,3.2408,87.31,0.796781421
Cc1ccc(-c2nnco2)cc1NC(=O)c1cccc(O)n1,O=C(Nc1cccc(-c2nnco2)c1)c1ccccn1,2.39792,101.14,0.76923306
CCCCc1nnc(NC(=O)Nc2ncc(C)s2)[nH]1,O=C(Nc1nnc[nH]1)Nc1nccs1,2.55622,95.59,0.783903664
CCOC(=O)Nc1ccc(NC(=O)CNC(=O)c2cccs2)cc1,O=C(CNC(=O)c1cccs1)Nc1ccccc1,2.685,96.53,0.748339904
CC(C)CNC(=O)c1cccc(NS(=O)(=O)c2ccccc2O)c1,O=S(=O)(Nc1ccccc1)c1ccccc1,2.5788,95.5,0.747519267
N#CCCCS(=O)(=O)Nc1ccc(Oc2cccnc2)nc1,c1ccc(Oc2cccnc2)nc1,2.31438,104.97,0.785369501
Cc1ccc(NC(=O)Oc2nonc2N)c(Cl)c1,O=C(Nc1ccccc1)Oc1cnon1,2.22452,103.27,0.865436843
N#CCc1ccc(C(=O)Nc2ccc(-c3ncon3)cc2)cc1,O=C(Nc1ccc(-c2ncon2)cc1)c1ccccc1,3.05498,91.81,0.799395256
Cc1nc(CN)nc(SCC(=O)Nc2ccc(Cl)cc2Cl)n1,O=C(CSc1ncncn1)Nc1ccccc1,2.67632,93.79,0.79847605
Cc1nnsc1C(=O)Nc1ccccc1NC(=O)NC(C)C,O=C(Nc1ccccc1)c1cnns1,2.62872,96.01,0.806877547
NC(=O)Nc1ccc(NC(=O)c2csc(C3CC3)n2)cc1,O=C(Nc1ccccc1)c1csc(C2CC2)n1,2.7634,97.11,0.809672697
CCc1nc(CSc2nnc(NC(=O)OC)s2)no1,c1nc(CSc2nncs2)no1,1.9541,103.03,0.659944833
COc1ccc(-c2cc(C(=O)Nc3cc(C)on3)no2)cc1,O=C(Nc1ccon1)c1cc(-c2ccccc2)on1,2.89892,90.39,0.796215288
Cc1cc(C)cc(C(=O)Nc2cccc(C(=O)NC(C)C(N)=O)c2)c1,O=C(Nc1ccccc1)c1ccccc1,2.15934,101.29,0.777753003
COC(=O)c1ccc(NC(=O)C(C)Oc2ccccc2N)cc1OC,O=C(COc1ccccc1)Nc1ccccc1,2.47,99.88,0.616716616
NC(=O)c1ccccc1NC(=O)Nc1ncccc1Br,O=C(Nc1ccccc1)Nc1ccccn1,2.587,97.11,0.804108672
CC(=O)Nc1ccc(NC(=O)Nc2cc(C)on2)cc1,O=C(Nc1ccccc1)Nc1ccon1,2.58542,96.26,0.801012951
