SMILES,Hf
CCC1=CC(=O)C=CN1,-25.637015
CCC1=C(N)OC=C1,-22.0157475
CCC1=C(C)CCC1=O,-48.2209175
OCC1C2CC3OC1C23,-8.7311525
CCC1(C)C2N1CC2=O,8.056375
CC1(O)C2CC2CC1=O,-59.078615
NC1C2[NH2+]CC12C([O-])=O,2.7658125
NC(=O)CCCC#N,-34.0499875
C1C=CN2C=CN=C12,56.70271
CC1C2NC(C)C12C#N,72.7757125
CC1CC1(O)CCO,-76.874145
CN=C(CC=O)NC=O,-59.5537225
CC1C2CC1(CO)CC2,-27.2632675
CC1CC(CCCO)O1,-84.5154
C1CC23CC4OC2C4N13,78.36609
COC1C2CC2C2NC12,25.6546125
CC1=CC=C(N)C(=N)O1,-10.6103175
CC1=CC(=N)OCOC1,-51.61894
CC(O)C1NC1(C)C#C,30.88357
CC12NC1CCC2O,-23.3933325
CCCCC(C)C(C)C,-57.261285
CN=C1N=NON=N1,117.8898125
CC1(O)CC11C2CN1C2,58.5456525
CC12OC1C1CC21,44.1863625
CC1=NC=C(O)C=C1F,-70.5723325
CN=COC(C#C)C#C,102.28724
O=CC1(OCC1=O)C=O,-93.6399675
CC1(CC1)C12CC(C1)O2,37.31047
COCCC(C=O)C#C,-18.39277
OC1CC1C1CCO1,-40.0296325
COC1(CO)CC1C,-70.129775
CC1C2COCC12O,-57.21623
COC1CC2(CC12)C#C,59.548665
CCC(=O)C1=CCCC1,-37.5157675
COC(C)=NCC(N)=O,-90.115705
CC1=C(N)N=NO1,18.0320275
OCC(O)C=O,-117.882215
COC(CN)(C#N)C#N,30.96465
CC12CC(O)C1OC2=N,-34.8226475
OC1=NC(F)=CC=C1F,-121.0566325
CC12CN3C(C13)C2CO,40.470515
CC12CN=CN1C2C#N,85.98351
CC12OC1C1OCC1=C2,16.2366675
COC1OC(C)C2NC12,-49.0890825
CC1(O)C2C3CC1CC23,-19.743085
CC12NC1C1CC2C1O,24.9518125
C1C2C3OC1OC=NC23,-21.7384225
O=C1OCC1NCC#N,-24.065865
COC1CCCOC1=O,-125.3504325
CCCCC1CCOC1,-66.68053
CC1OC2C(C)C(C)C12,-16.2657025
C1NC11C2OC2C11CN1,92.0386425
OC1CC(O)C1C1CO1,-75.762245
O=CCCC(C=O)C#C,-7.7551675
O=C1OC=NCC2OC12,-59.20714
COC(C)C1(CO)CC1,-73.701065
CC(O)C#CCC1CO1,-9.3837525
CC1C2CCC1C=CC2,4.401925
N=C1OC2C3CC1OC23,-20.4896975
OC1(COC(=N)C1)C=O,-96.5875375
CC1CC1CC#C,62.79745
COCC1=CNN=C1N,-4.8106025
CNC12COC1C2OC,-14.5125775
C1C2OC34CC(C3)C4C12,75.6459225
CN1CC2COC(C1)O2,-66.510365
CCOC(=N)NC=NC,-28.8296425
CC12C=CCC11CC2C1,90.5829975
CC12COC1CC2CO,-44.25917
CC12CC1(O)C1CN1C2,14.67901
CCC1=CNC(=O)N1,-42.6831325
CC(C)COC1CC1C,-49.5541725
CC(O)C(=O)C#C,-24.2689325
CC12NC1C1C2N1C=O,70.78208
O=N(=O)C1=CC=NO1,13.5855125
CN=C(N1CC1)C(C)=O,8.348745
C#CC1C2C3OCC3N12,126.005485
O=C(C#C)C1=CON=C1,48.14356
C#CCC12CC3CC1N23,135.246115
CC(C)C1COC(=O)C1,-106.912535
OC1CCC2CC12C#C,35.688605
CC1C(C)C11CN2CC12,67.529635
CC(O)CCC1CC1O,-81.52348
CC(CO)C(C)C1CO1,-76.356645
CCC1=C(OC)N=CN1,-26.5145275
CN1CC(=O)N(C)C1=O,-98.781885
C1C2C3CC4C1C4OC23,19.2688125
N#CC1CN1CC1CO1,53.399075
CC1C(O)C1CC#C,27.630215
CC1CCC2CC1(O)C2,-39.520225
CC1C2CC=CCC12C,18.7133175
COC1CCC(O)CC1,-99.852755
CC(OC=O)=NCCO,-117.188585
OCC1=CN=CN=C1O,-53.91855
CC1CC(C=O)C11CN1,10.5544525
CNC1=NC=NC(F)=N1,-31.7477225
OC1C2CC1(O)C1CC21,-15.54141
C1NC2=NNC=C2C=C1,64.6278025
O=CCCC1=CN=CO1,-44.70555
CC12OC1C=CC21CC1,26.70406
COC1=CC=C(N1)C#N,18.4324875
CCC1=C(NC)C=CO1,-20.48609
C1OCC2C3NC3C12,30.8774825
O=C1COCCC2CC12,-45.40037
OC1CC2C1CCC2=O,-57.9133475
CCC(C)[NH2+]CC([O-])=O,-113.882445
O=CC12CC1OC(=O)N2,-81.206035
CC(=O)C1(C)OCCO1,-121.0006025
CC1OCC2(C)C1N2C,-19.8788925
OC(C#C)C1=NCCN1,42.3594675
O=C1CCC2NC12,-1.741035
CC1CC(C)=C(C)C1=O,-49.72629
CC(O)C1(C)CC=CC1,-43.096975
C#CC1OCC11CN1,80.9829525
NCC(N)(C#N)C#N,70.4923375
CC12CC1OCC1NC21,17.2799975
C#CCC1=CC=CC=C1,76.539365
CN1C2COC2CC1=O,-61.113015
COC1C2OC(=O)C12,-62.802705
CC1(CC1[NH3+])C([O-])=O,-28.0689
NC(=O)NCCN1CC1,-26.23242
CCC(O)C#CCC#C,57.4873275
OC(CC#C)(C=O)C=O,-41.8322475
CC1=CC2(C)OC3C1C23,32.6232675
CC1CC(O)C(C)C=C1,-47.46312
N=C(NCC1CC1)C=O,0.0588425
CCOC=NC(C)C,-54.710825
O=CN1CC(=O)CN=C1,-45.9110225
CC1OCC1CC1CC1,-14.23072
N#CCC12CC3OC1C23,78.1266075
OCC1(CC=O)CC1O,-93.0366925
CC12CC(O)(C1)C2C=O,-23.33998
CC1C(O)C1(N)CC#N,4.3258425
CCC(C)(OC=O)C=O,-127.450675
CN1N=CC2=C1NC=C2,68.2171025
CC1(C)OC(=O)NC=C1,-83.43068
CC(O)C1=CCC2OC12,-36.41457
OC1(CC1)C1CC(=N)O1,-31.2546825
CC12CC(C1)CC(=O)C2,-29.7310025
C1CC(C1)C12CN(C1)C2,87.17164
CC12CC3(C#N)C1CN23,129.210775
NC1=C(N=NO1)C#N,42.355395
CC12CC1C1OC=NC21,25.3015525
C1C2CC1OC2,-6.80746
CC12CC3(O)C1C(O)C23,-0.2812375
NC(=O)C(O)(CO)C=O,-162.4784625
CC12OCOC3C1OC23,-39.57598
CC1CC(=O)CC1C#N,-17.18208
CC1NC1C(N)C#N,55.498675
CC1(C)C(O)CC2CN12,-22.2784525
NC1CCC1(O)C#N,4.3906625
OC1=NN(C=O)N=N1,-3.3921525
OCC1(CCC1)C=O,-63.5797075
CN1CC(C2CN2)C1=O,2.841805
CC12CCC(C=O)C1N2,-10.392125
C#CC12CC(C1)OCC2,43.24747
COC1(C)CC(O)C=C1,-69.1000125
CN1C(=O)OC=C1N,-66.18119
NC(=O)C1(CC1)N1CC1,3.9455775
N=CN1C=CCC1=O,-7.9551775
OC12COC(C1)OC2=O,-145.91094
CC12CC(CO1)C2=NO,-0.3402675
OCC12CC(O)C1O2,-71.8979125
CC12CC(C)(C1)C2CO,-5.9345425
C1CC=CC=CC=C1,48.0757075
O=C1CC(=O)C2NC12,-24.4935875
C1C2COC3CCCC123,-16.7530475
N#CC12CC1C1NC21,130.90333
C1C2C3C4OC4C2C13,64.1961175
CC1(CC([O-])=O)C[NH2+]C1,-94.0469475
CC(C#C)C1CN=CO1,28.8017475
CC1(OCC2CC12)C#C,39.0538875
CC1COC(C1)OC=N,-76.3890975
OC1CC11CN2CC12,45.8182575
CC1CC(=O)N1C1CC1,-14.716855
CC1NC1C1=NC=NO1,37.2465525
N=C1OC(CC1=O)C#N,-11.7791925
CC1(O)C2CC1(N2)C#N,57.186665
NC1=NNC(CC#N)=C1,65.11407
C1CC(O1)C1=NC=CN1,8.3088075
CC1C=CC2OCC=C12,10.99397
CC1(O)C2C=CC(O)C12,-35.758205
CCC1=CCC(C)CC1,-20.367605
O=CC1OC11CCC1=O,-50.924095
O=CC1COCOC=N1,-81.39388
CC12C(O)CC11CC2O1,33.716085
CC1=C(C)C2C3CC2C13,75.229955
O=CC12CCC1OC2,-24.0513775
CC1OC1C(C)(O)C#C,-7.92607
N#CCC1C=CC2NC12,84.5359125
CC1C2C3CC1C23,65.0093875
OCCC1C2CCCC12,-29.7155375
N=C1OC2CC(=O)CC12,-40.8257175
OC1CC11C2OC1C2O,-10.9826875
CC#CC1COC=NC1,25.59083
OC1C2C3CC2C13,49.9781875
COCCN(C=O)C=O,-116.945115
CCCC#CC(=O)CC,-11.4243175
C1C2CCC3=CCCC123,39.5446575
O=CCC1CCC1C=O,-48.2335325
CC1CN(CC1=O)C=O,-79.0940275
C1C=CC2=CC=NN12,65.852915
O=CC(=O)CC#C,-0.181495
CCN=COCC1CO1,-44.32573
O=COC1COC1C=O,-115.8756525
CC1CCCC(CO)=C1,-46.578345
COC(CC#CC)C=O,-26.5835275
CN=C1ON=C(O1)C#C,44.327465
CC1C(O)C1(C)CC#N,-7.47676
CC(=O)NC(=O)CC#N,-58.3505825
CC(C)C(CC=O)C#N,-24.4889125
O=CCC1=CNN=C1,7.0427
CC(O)C1OC=NC1C,-77.346035
OC12C3NC(=N)C1OC23,17.301445
O=CC(=O)N1CC1C#N,7.81575
CCC1CC11CCC1O,-20.3570025
OC1=NC2=C(CNC2)N1,6.68291
CC12CC(=O)C1C2CO,-38.654745
O=C1C2C=CC1C1CC21,36.628195
CC1(C)OC2(CC2)C1=O,-43.785185
C#CCN=C1CN=CN1,96.79157
CC#CCCCC1CC1,46.241115
OC12C3NC1C3CC2=O,8.4380525
NC1=NCC2(OC12)C#N,45.94267
C#CC1C2C3CC1C23,133.472405
CC(O)C12NC1CC2=O,-24.51345
CN=C1C=NNN=N1,108.8777225
OC1CC=C2CCC12,6.6685775
CCOC1COCC1=O,-110.0570025
CN1CC(C)(N)C1C#N,46.74549
N#CC1OC2CCC1C2,0.1124475
CC1C=CCC1CCO,-38.400765
OC12CC1OC2C#C,40.9032525
COC12CC1(CO)OC2,-63.13569
CC12OCC1C2C(N)=O,-38.4106925
CC1C(O)C2OC12C#N,-0.88848
CC1(C)CC=CC2CC12,18.769165
CCN1C=CN=N1,41.6035025
CC(O)C(=O)C(O)CO,-171.0797825
ON=C1C=CCC1C=O,-9.441305
CCC1(CC(C)C1)C=O,-39.3100125
CC12CC(O1)C2CO,-21.7856975
COC1CN2CC2C1O,-43.08328
CC1(C)OCC(=O)C1O,-122.80843
CN=C1OC(C)C2OC12,-40.8667275
CC(C)CCC1CC1C,-22.273545
CC12CC1C1(COC1)C2,20.6597575
NC12C3C1C1=NCC2N31,152.90764
CC(O)C1=NNC=N1,-12.9346575
O=CNC1=NCCN1,-26.5376025
N=COC1C2CCCC12,-3.5228825
OC1COC(=O)C(=O)C1,-143.1869625
N#CC1CCCN1,30.4177325
CC(=O)C12CCC1(C)N2,-1.381225
OCC1OC1C1CCO1,-72.5651325
OC1=CN=CC=CC1=O,-15.2090625
N=COC1C2CCOC12,-25.438385
COC1CCC2(CC2)C1,-28.3588825
O=C1ON=C(C=N1)C#C,60.0302475
CCC#CC1CN1C,69.072845
CC1=CN=CC(C)=N1,20.1481025
OC1C2CC1OC=NC2,-36.17742
CCC1OC1(C)C(C)C,-57.9350625
CC1=C(N)C(=NO1)C#C,66.95016
O1N=CN=C2C=CN=C12,81.0000625
CC#CCC1CCC=C1,54.9228
CC1(C)CC11CC(=N)O1,-2.4398175
CC1CCN2CC2C1O,-17.741
OCCOC1=CN=NO1,-52.995785
OC1=NC(=N)C=NO1,-3.362615
OCCC(O)(C=O)C#C,-53.1168025
CCC(O)(CCO)C=O,-129.9345425
CC(=O)C(C)(C)CO,-102.02811
OCCC1C2C3CC1N23,37.0500125
COCC12NC1CC=C2,15.317805
CC1NCC=CCC1=O,-18.238385
CC12C3C4C3C1CCC24,67.3178075
CC1C2CN1CC2=NO,45.745235
CCC1CC2(O)C(C)C12,-15.1148675
OC1C2OC2C1C#N,6.722655
C1C2CC1C2,50.2024225
CC(=O)N1N=NNC1=N,33.681635
COCC1=NC=NN1,-4.8763025
OC1CC23CC=CC12O3,11.292595
CC1OC(=N)C1(O)C#N,-18.483625
CCC12C3CN(C13)C2C,73.2681225
CC1C2NC1(C#C)C2O,83.87052
CCC1=C(C)NC(=O)O1,-90.404715
CC1C2C3CC3(C#C)N12,139.40142
CC1CCC2(OC12)C#N,7.2101
COCCC(=N)NC=O,-76.2925075
CN=C1C=CN=CC=N1,85.1633675
CCOC1C2CC1N2C,25.3688775
OCC1OC(C#N)C1=O,-48.879745
CC12CCC3C4C1N4C23,78.486635
CC1C(O)C1(C)C,-43.839155
COC12CC1(O)C1CC21,-3.9596425
CC12CC(=O)C1C2C=O,-23.99173
CC1OC(OC=O)C=C1,-103.4247325
CCC1=NOC(CO)=N1,-45.9696025
O=C1CC2(NC12)C1CO1,17.2632125
O=C1COC(=O)C1C#C,-43.2533125
CC12OC1CC=C2C=O,-28.7425325
CC1CN(C)CC(=O)O1,-88.47663
CNC1=NNC(=O)C=C1,-1.08805
CC1(CC1)C1(O)CC1O,-44.062135
CC1=CCC2NC1C2=O,15.7309225
OC1CC2(CCC2O)C1,-54.014285
OC1=C(NN=N1)N1CC1,51.5610375
O=C1C2CC2NC1C#N,40.711875
O=CCNC1=NC=NO1,-15.7910675
CN1C=NC(O)=C1,-19.0343525
CC(CC1CO1)C#C,29.7417525
COC1CC2CC=CC12,-4.2331675
CNC1=NOC(=O)N=C1,-8.3489175
CCOC(=NC)C1CC1,-26.7989625
CC1=C(CCO)COC1,-71.18394
CCN=COC=O,-71.8782525
CC(=O)C1OC2CC12C,-30.4627325
NC1C(O)C(=O)NC1=N,-62.930345
CC12NC1CC1CC2O1,13.6028475
CC(C)C1CC2C(C)C12,16.1321875
OC12CCC3C(C13)C2=O,-24.713355
CC1=CC=C(O)C(O)=N1,-71.1113775
CC1OCCC1CC#N,-23.02119
CCC(=NO)C#CC,34.2446475
COCC1=C(C)CCC1,-41.101525
C#CC12NCC1C2C#N,151.191695
O=CC1(C=O)C2COC12,-36.6465875
CC1(C)COCC11CN1,-17.5270225
CC1=C(CO)ON=C1O,-78.566365
CC1(C)OC(=N)C(=O)C1,-70.99112
C1C=CC23OC4C2N1C34,122.81151
N=C1N=CN=CN1C=O,15.60049
CC1CC(O)C(N1)C#N,-11.570615
N#CC1CC1CN1CC1,78.4382725
COC1COCC1C#C,-15.088355
CC1C(O)C(O)C1C=O,-99.4936675
CC(=O)CC1=COC=C1,-51.27292
C#CC#CC1COC1,93.649935
COC(=O)N(C)CC#C,-40.15577
CCC1(CO1)C(C)C#N,-7.21572
CC1=NC=C(N1)OC=N,0.9544625
O=CCC1(CN1)C=O,-31.0455375
CC(CC=O)N1CC1,-9.2727
O=C1NC=C2CC=CN12,2.8817825
CC1C(O)CCC11CO1,-64.8832125
O=CC12OC3CCC1C23,-10.449025
CC(=N)N(C=O)C=O,-59.96643
COC(=N)N(C)C=NC,-26.886275
CCCCCC(F)(F)F,-210.82384
CC1(C2COC12)N1CC1,50.0392625
OC(CC1CO1)C=O,-90.0602725
OC1CC2OC(=O)OC12,-142.393175
OCCC(=O)CN1CC1,-48.942875
COC1(C)CC1C=O,-58.34573
C1C2OCC3CCOC123,-38.5072825
CCC#CC(C)CC#C,82.3200775
OC12CC3C1C2OC3=N,-5.1498325
CCN=C1CCCCO1,-46.1134125
CC1(O)CCC1C=O,-66.65132
O=C1CCCCOC1=O,-108.562075
O=C1C2C3C4C2C1N34,98.3354325
C1OC1C12CN1CC2,43.6935425
CCOC(C)(C)CC#C,-13.04098
C#CCCC1=CN=NN1,104.7652125
CNC1=CNC(O)=C1N,-4.91163
C1C2N1CC21CN=CO1,44.086975
CC1(O)C2C3CC1C23,27.7801875
CC12CC1(C#N)C(O)C2,23.4830575
CN(C)C1=CC=C(C)O1,-23.0230725
O=C1COCC2OC12,-71.477265
C#CC1=CN=NC=N1,130.3663675
CC1(C)C2CCC1CC2,-16.886235
FC1=CN=C(C=N1)C#N,23.3234225
CC1=CC=C(O)N=C1C,-38.12803
C1OCC=CCC=C1,5.609985
N#CC1C2OC=NC12,47.0171825
CC1C(OC1=O)C1CC1,-59.0905375
O=C1CC2NC2C(=O)N1,-51.6626875
OCC12CC1(O)CCO2,-92.09105
OCC1C(O)C1C=O,-88.6747525
CC1=NC(O)=C(O1)C#N,-29.5776025
COCC1=CN=C(O)N1,-59.15024
CCC(=O)C1=CN=CN1,-24.4052775
COC=NCC(C)OC,-78.73617
CC(CC=O)(C=O)C#C,-9.6213525
COC1CCOC1=NC,-69.7401075
[NH3+]C12CC1(CC2)C([O-])=O,-50.1273725
N=C1NC=NC(=N)C=N1,77.0973925
CC(C)C(C=O)C#N,-19.38966
CN1N=CC(N)=C1C#N,66.0245725
CC1C2(C)OC(=N)C12O,-27.4896825
CC1(O)CC11OCC1=O,-66.74171
O=CCCC1=NC=NO1,-23.9849175
CC1CC(=O)NCCO1,-93.226805
CCC1CCNC(=O)N1,-67.100195
CCN=C1NC(C)=NO1,-2.1688275
CC1CC=CN1C(C)=O,-39.95365
O=CC1OC2(CC12)C#C,51.70319
O=CC1CC(=O)OC=N1,-88.1530875
OCCCC1CC(O)C1,-82.0085375
O=CC12CC1NC(=O)O2,-81.2719225
CC1CC2=C(N1)N=CO2,7.39454
CCC12CC(O)(C1)C2O,-42.470795
CCC1(CC1C)C=O,-36.285275
CC(C)C1=C(O)N=CN1,-34.49068
CC1C2C3OC3C12C#C,112.643545
CN1CC2(C1)OC1CC21,39.4269825
N#CCN=C1NC=NO1,54.9830175
CCC1(C)COC2CC12,-29.2323625
COC1C2CC(=N)OC12,-33.8086075
C[NH2+]CC(N)C([O-])=O,-97.4254875
O=C1C2CC1C1CC1O2,-7.386825
CC1C=CCNC1=O,-34.448405
N#CCC1CN=CO1,7.008815
C1CC11C2C=CC1C=C2,93.9660725
CCC1C2CCC=CC12,22.1382125
CC1C2CC2(O)C1(C)O,-52.945025
CC1C2C1C(C)OC2C,-38.355585
OC12C3CC1C(=O)C2N3,14.5059775
CC12C3C(CN13)OC2=O,-16.90228
C1C2N=C3OCCC3C12,13.978315
CCOCCCCO,-107.2365825
CCC#CC1NC1(C)C,54.4368475
NC1=C(NN=N1)C1CC1,72.85155
CC1(O)CN=CNC1=O,-73.50995
N=C1ON=COC1=O,-39.6842175
CCCC1=C(N)C=NN1,22.65451
CCN1CC(C=C1)=NO,16.041895
CC1C2CC1(O2)C(N)=O,-22.7784125
CN1CC(C1)NC(N)=O,-31.7086125
CC1=C(N)NC(C=O)=N1,-9.3553625
NC1=NON=NC1=N,87.2954225
OC(CCCC#N)C#C,32.200915
O=C1CC2CC2C(=O)C1,-48.0080375
OCC1=CON=C1,-24.41895
CCC1=C(C=O)N=NO1,-14.3427525
CC#CC1NC(=O)C1O,-11.0370375
CC1C(C)C1(O)C=O,-69.1657125
O1C=CC2=CN=CC2=N1,76.1244325
CC1C2C3CC2C13C=O,54.71315
CC1C(C)C11CC(C)C1,9.998375
CC1=C(CC=O)C=NO1,-26.5965275
CC1(C)C2CC1(O)C=C2,11.920565
COCC1C2CC1C2O,-22.8557725
CC12CC1N1C3CC1C23,105.634795
CC1OC1C1(O)CC1C,-50.0528775
CCC1C2C(O)C(=O)N12,-27.087455
CC1CC(=O)NC2CC12,-30.8003075
CCCC1C2CC2C1=O,-7.9492225
OCCOC(=O)N1CC1,-102.811305
OC12CC3C1C1NC1C23,60.915315
C1CC11CC2OCC2=C1,45.746175
O=C1C2CC1C=CCO2,-15.820425
OC12C3OC1C1C3OC21,-5.902225
CC(C)C1CC2CC12O,-17.479915
CC1CC(O)CC1CO,-99.2271375
OC12C3C1C1C=C2CC31,135.9771325
CC#CC1C(C)C1O,18.0614675
N#CC1C2CC1C=CC2,68.452505
CCC12CC3C1C3(C)C2,48.3451225
CC12CC1(CO)C1OC21,-6.23433
C1OC23CCC4C2OC134,65.7777925
CC1=NC(C)=C(C)O1,-41.2674475
CCC12CC1CC1CC21,34.0820475
CNC1=CN=CN=C1C,25.485385
COC1COCC(=N)O1,-100.8415825
CC1=CCC2OC12C,-8.4868025
CC1=C(NC(=O)N1)C#C,18.490845
COC1=NN(C)C=C1N,-2.550975
CC1=CC2(O)CN(C2)C1,9.5529625
CC1(O)C=CCOC1=N,-53.8848425
CCC1CCC2C(C)C12,-3.0153475
CC(C)CN1N=CC=N1,25.88739
CC(C#N)C(O)C1CO1,-35.3033125
CC(C)C1=CCOC1,-35.22982
CCCC1=CN=CC=N1,20.424015
OC1=C2OCOC2=CN1,-51.9689275
COC1C(C)C11COC1,-35.3417675
N#CCC1C2COCC12,14.14523
OC1(CC1CC#N)C#N,40.8480425
CC12OC3C1CC=CC23,41.08887
OC12CC3(OC1C23)C#N,49.0042675
N=COCC12CN(C1)C2,54.30057
O=CC1=NC2(CC2)CN1,14.461445
COC(=O)C(C)C1CC1,-84.7435875
O=C1NN=CN1CC#N,21.63202
CC12C3CN1CC3C2=O,42.210795
OCC1=CC2(CC2)CC1,-6.9878925
O=C1NC2C3OC3C12,9.84635
NC1CC2NC12C#N,87.55097
CC1CCCC(C)C1=O,-67.4747225
C#CC12CC3C1CC23,145.9904025
O=C1C2CC1C(=O)OC2,-84.7745825
COCC1C2OCC12O,-60.04839
OC1(CNC(=O)C1)C#N,-48.51703
CC12C3CC3C1C2C#N,113.37523
CC1C2OC3C2N1C3=N,65.098185
CC(CO)N(C)CC=O,-79.1860875
CC(CO)C1(C)COC1,-76.5844275
CC(O)C1(C)COC1C,-84.6980025
CC(O)CC1CC2CN12,0.3868475
NC(=O)C1=C(N)C=NO1,-33.303965
CN=C1OCC=C1,-10.0660775
ON=C1CCC(=O)NC1,-45.17205
CC1=CNN=C1OC=O,-44.7877975
CC12CCC1(O)C2C#C,50.60177
CC1(CO1)C1CNC1=O,-43.5574475
COCC(=O)C1CN1C,-42.8291425
O=C1C2C3C4CN(C24)C13,80.0655825
C#CC12CN3CC3C1O2,92.4129
CC1=C(F)C(=N)C=CN1,-13.9140825
CC1CC2CC2CC1O,-35.6554525
OC12COCC1COC2,-107.1228125
O=CCOCCC#N,-43.084125
OCC#CC(O)C=O,-50.6348525
O=C1NC=NCC1C#N,11.2525875
CN1C=CC(=O)N=N1,33.103985
COC1=C(OC=N1)C#C,11.3203825
CC1=C(C)C2CC2(O)C1,-15.1253125
C1CC2C3C4C3C2C4C1,66.8597325
N=C1OCC11CO1,-12.9250325
CC(CC#N)C#CCO,29.063415
O=CCC1CC1C#C,43.087645
O=CNCC12CCC1O2,-35.1935
CC1=NC(=CO1)C1CC1,-1.67279
CN1CC(C#N)C1CO,8.8036825
CCCCC1=CC=CN1,-0.0063075
CC1CCC(C)COC1,-65.17955
CN=C1OC(C)C=C1C,-30.098135
CC12OC(CC=C1)C=C2,7.1881825
C1CC2(O1)C1COCC21,-24.089215
OCC1CC=CC(=O)O1,-109.41422
N#CC1N=C2NC3C1C23,195.012485
N=C1NC(=O)C2CC2O1,-38.804585
C#CC12OCC3C1CC23,89.08343
CCC(CCO)NC=O,-106.3317375
OCC1(CCC=O)CN1,-49.0125275
OC1C2N3C1CC23C=O,17.415695
CC1CC=CC2CCC12,17.732535
CC1C2CN3C2C(O)C13,30.445575
CC1C(C#N)N1C(C)=O,9.0530225
CC#CCCC(O)C#N,27.02655
CC1(O)CC=C(CO)C1,-76.855285
COC1C2COC1C2O,-76.8823325
OCC1CC1CCC=O,-60.379645
CC1(O)C2CCCCC12,-36.45175
O=COC1CC(=O)CO1,-147.8179125
O=C1NC2CCCC2=C1,-23.0071625
CC(C)(NCC#C)C#N,80.2743375
CC1CC2NC2(CO)C1,-22.5821625
N=C1OC(=O)CC11CN1,-37.0444475
CN(C(C)=O)C(=O)C=O,-106.2981
OCC(O)CC1CCO1,-112.1649975
ON=C1CC(C1)C1CC1,35.3589
O=C1NC2CC3C2N13,29.174625
OCC1=CC(O)=NN1,-46.77387
CC1OCC2C1CC2=O,-57.7138025
OC1C2C1C1C(O)C21,19.1758425
CN=C1OC2CCNC12,-1.395075
CCN(C)CCC#N,11.945605
CC1(CC(CO)C1)C=O,-67.5274975
COC12CC1CC(C)C2,-29.0139925
O=CC1CNC(C=O)=N1,-33.0435075
CC12CC1COCO2,-56.1086925
CCCOC1(CC1)C#N,-2.5226475
O=C1CN2C3CC12C=C3,107.659895
CC12CC=CC1C(=N)O2,3.13386
CC(O)(C=O)C(O)C#C,-57.82619
CC1COCC1NC=O,-86.6575075
CC(O)C(C)C1(C)CO1,-81.7274175
C1C2CC34COC3C1C24,59.5518025
CC1(CCCO)COC1,-76.851115
CC12CN1CC(=O)C2,-7.641605
CC1CC2(CC2)C2CN12,45.5803125
N=COC1C2CCC12,21.88227
CC1OC2(C)C(O)C12O,-78.814405
CCC1C2OC1(C)C2O,-32.20866
CCC1=C(N)OC(=N)O1,-57.055645
CCC(C)C1OC2CC12,-10.26492
CC(=O)OC1=NOC=C1,-71.2319225
CN=C1OCC11CC1C,3.4411125
CCC(N)=[NH+]CC([O-])=O,-97.4769075
O=CC1C2CN1C2,54.3518175
CC1OC2COCC=C12,-30.8342125
COC1OCCC11CO1,-91.427155
CC(C)CC#CC=O,1.5720225
CC1CC2(C#N)C(O)C12,25.4948225
CC1COC1C(O)C#C,-5.4305025
O=CC1CC=CCC1=O,-47.7319375
O=C1OCCCC2OC12,-90.14244
CC1C2CC1C(=O)C2,-13.7377225
C1C2(COC2)C11CCO1,-3.723075
CC1=C(NN=N1)OC=O,-23.0098275
CC1=CC2(C)C3OC2C13,55.030665
CNC(=O)CNCC=O,-77.8549825
C1OC11C=CCC2NC12,38.3811625
OCC(=O)OCC1CN1,-101.18106
CN1CC(=O)C1(C)C,-24.765675
CCC1(CC1)OC(C)=O,-89.008705
CCN1CC(=O)C2CC12,-8.71419
N#CCC12C3C4C3N1C24,175.5895225
O=C1C2C3CC1COC23,-34.8832475
CC12OCC1C2CCO,-40.2889775
CC12CC1C(CO)CO2,-61.87686
CC1OCC1CCC=O,-64.49981
OC1(C#N)C2C3OC3C12,58.03211
CN1CC2OC3C2CC13,24.3230575
C1C2OC3C=CC1C23,35.683145
CNC1=C(CO)N=CN1,-14.071875
CCN1CCC(C)C1=O,-69.2518475
CC1CC(C)(C1)C(N)=O,-52.2014175
CC1C2C3C(O)C3C12O,17.4130075
OC12CN3CC1OC2C3,-25.0135675
OCCNC1COC1=N,-46.4335475
OC(CC#N)C#CC#N,76.088665
NC1C=CCNC1C#N,59.721785
OC1CC1CNC=O,-63.70588
O=CC1NC11COC1=O,-54.4475525
CCC1(CC1)C(N)C#N,35.0872125
NC1=COC=C1CC=O,-36.3347
CC1C2OCOC12C#N,-10.741485
CCCOC(C)C1CN1,-35.970725
CCC1(O)CCOC1=O,-138.896275
CCC1=CCCOCC1,-39.9161775
OC12CC3C4CC(C14)C23,43.6710325
O=CCC12CC1C1NC21,69.61874
O=C1C2CC3OC2CC13,-29.540085
N#CC1CCCC=CC1,33.9623725
CC1CC11CC2CN2C1,46.5792925
CC(=O)C1CC(O)CO1,-121.1047675
CC1CC11C2CC1C2O,34.43401
CCC(C)(C)C1CO1,-44.210195
CNC1=C(C)NC(=N)O1,-15.507595
CNC1=NOC=C1CO,-26.84152
CCC1=C(O)N=C(N)N1,-30.82989
CC(=N)NC(=O)CC#C,17.390615
CC1C2CN3C2C13C#N,113.92864
CC1(O)C2CC1C2(C)O,-31.7418
O=C1C(C#C)C2CCN12,72.055545
CC(=O)C12CN1CCC2,-13.2641925
CNC1=CC(NC)=NN1,36.9043625
NC1=CNC(O)=CC1=O,-57.285715
CN1C(=N)C2OC2C1=O,-31.22564
NC1=CC(=O)ON=N1,-2.283315
NC1=C2CCCC2=CO1,-5.4861075
CCC(OC(C)=N)C=O,-81.87533
OC(C=O)C1CC2CN12,-12.353755
